11,Xbox,XBOX,,6,"The Xbox is a home video game console and the first installment in the Xbox series of consoles manufactured by Microsoft. It was released on November 15, 2001, in North America, followed by Australia and Europe in 2002. It was Microsoft's first foray into the gaming console market. The sixth-generation console competed with Sony's PlayStation 2, Sega's Dreamcast, and the Nintendo GameCube. It was the first console produced by an American company since the Atari Jaguar ceased production in 1996.  In November 2002, Microsoft launched Xbox Live, a fee-based online gaming service that enabled subscribers to download new content and connect with other players through a broadband connection. Unlike other online services from Sega and Sony, Xbox Live had support in the original console design through an integrated Ethernet port. The service gave Microsoft an early foothold in online gaming and would help the Xbox become a relevant competitor to other sixth-generation consoles.  Xbox's successor, the Xbox 360, was launched in November 2005. The Xbox was soon discontinued beginning with Microsoft's worst-performing market, Japan, in 2005. Other countries would follow suit in 2006. The last Xbox game in Europe was Xiaolin Showdown released in June 2007, and the last game in North America was Madden NFL 09 released in August 2008. Support for out-of-warranty Xbox consoles was discontinued on March 2, 2009. Support for Xbox Live on the console ended on April 15, 2010.  Xbox launched in North America and quickly sold out. Its launch in that region was successful, selling 1.53 million units three months after launch, which is higher than its successor Xbox 360, as well as the GameCube, PlayStation 3, Wii U, and even the PlayStation 2 and Wii.  The Xbox has sold 24 million units worldwide as of May 10, 2006, according to Microsoft. This is divided out to 16 million units sold in North America, six million units in Europe, and just two million units sold in Asia, Australia, and New Zealand.  The Xbox was almost always behind the PlayStation 2 in terms of sales, although in April 2004, the Xbox outsold the PS2 in the U.S. Despite lagging far behind the PlayStation 2's sales, the Xbox was overall a success (especially in North America), keeping a steady second place in the generation sales.  The popularity of the Xbox, as well as (in the United States) its comparatively short 90-day warranty, inspired efforts to circumvent the built-in hardware and software security mechanisms, a practice informally known as modding.",1
476,Apple Pippin,,PiPP!N,5,"The Pippin (stylized as PiPP!N) is a defunct open multimedia technology platform, designed by Apple Computer. According to Apple, Pippin was directed at the home market as ""an integral part of the consumer audiovisual, stereo, and television environment"". Pippin is based on the Macintosh platform, including the classic Mac OS architecture.",1
52,Arcade,Arcade,,,"An arcade video game takes player input from its controls, processes it through electrical or computerized components, and displays output to an electronic monitor or similar display. All arcade video games are coin-operated or accept other means of payment, housed in an arcade cabinet, and located in amusement arcades alongside other kinds of arcade games. Until the early 2000s, arcade video games were the largest and most technologically advanced segment of the video game industry.",2
480,Super A'Can,,,4,"The Super A'can is a home video game console released exclusively in Taiwan and China in 1995 by Funtech/Dunhuang Technology. It is based around the Motorola 68000 microchip, which is also used in the Sega Genesis and Neo Geo. Twelve games have been confirmed to exist for the system.",1
12,Xbox 360,X360,X360,7,"Xbox 360 brings you a total games and entertainment experience. The largest library of games, including titles that get you right into the thick of it with Kinect. Plus, your whole family can watch HD movies, TV shows, live events, music, sports and more—across all your devices. Xbox 360 is the center of your games and entertainment universe.",1
41,Wii U,WiiU,Project Cafe,8,"The Wii U is a home video game console developed by Nintendo as the successor to the Wii. Released in late 2012, it is the first eighth-generation video game console and competed with Microsoft's Xbox One and Sony's PlayStation 4.  The Wii U is the first Nintendo console to support HD graphics. The system's primary controller is the Wii U GamePad, which features an embedded touchscreen, directional buttons, analog sticks, and action buttons. The screen can be used either as a supplement to the main display or in supported games to play the game directly on the GamePad. The Wii U Pro Controller can be used in its place as a more traditional alternative. The Wii U is backward compatible with all Wii software and accessories. Games can support any combination of the GamePad, Wii Remote, Nunchuk, Balance Board, or Nintendo's Classic Controller or Wii U Pro Controller. Online functionality centers around the Nintendo Network platform and Miiverse, an integrated social networking service which allowed users to share content in game-specific communities.  Response to the Wii U was mixed. It was praised for its innovative GamePad controller, improvements to online functionality over the Wii, backwards compatibility with Wii software and peripherals, and price; however, it was criticized for its user interface and functionality, and the GamePad's short battery life. It had low sales, primarily credited to a weak lineup of launch games, limited third-party support, and poor marketing including the lack of distinguishing the unique functionality of the GamePad from just being a tablet device for the Wii. Wii U production ended in January 2017. On March 3, 2017, Nintendo released its successor, the Nintendo Switch, which retained and refined concepts introduced with the Wii U.",1
88,Odyssey,odyssey,Magnavox Odyssey; Odysee; Odisea; Odissea,1,"The Magnavox Odyssey was the very first home video game system. Created by Ralph Baer (""The Father of home video games""). The system was released in May 1972 and reportedly sold over 100,000 units that year.  The Odyssey is made of transistors, resistors, and capacitors. There are no real hardware ""specs"". Odyssey used cards that contained pin outs to change game settings. Plastic overlays that could be placed over the TV screen created graphics and color, but the actual display consisted of white squares (Paddle and ball) on an all black background.  This version was sold only in Magnavox stores.",1
18,Nintendo Entertainment System,NES,NES,3,"The Nintendo Entertainment System (commonly abbreviated as NES) is an 8-bit home video game console that was developed and manufactured by Nintendo. It was initially released in Japan as the Family Computer (Japanese: ファミリーコンピュータ Hepburn: Famirī Konpyūta?) (also known by the portmanteau abbreviation Famicom (ファミコン Famikon?) and abbreviated as FC) on July 15, 1983, and was later released in North America during 1985, in Europe during 1986, and Australia in 1987. In South Korea, it was known as the Hyundai Comboy (현대 컴보이 Hyeondae Keomboi) and was distributed by SK Hynix which then was known as Hyundai Electronics. It was succeeded by the Super Nintendo Entertainment System.",1
26,ZX Spectrum,ZXS,,,"The ZX Spectrum is an 8-bit personal home computer released in the United Kingdom in 1982 by Sinclair Research Ltd.  Referred to during development as the ZX81 Colour and ZX82, the machine was launched as the ZX Spectrum by Sinclair to highlight the machine's colour display, compared with the black and white of its predecessor, the ZX81. The Spectrum was ultimately released as eight different models, ranging from the entry level model with 16 KB RAM released in 1982 to the ZX Spectrum +3 with 128 KB RAM and built in floppy disk drive in 1987; together they sold in excess of 5 million units worldwide (not counting numerous clones).  The Spectrum was among the first mainstream audience home computers in the UK, similar in significance to the Commodore 64 in the USA. The introduction of the ZX Spectrum led to a boom in companies producing software and hardware for the machine, the effects of which are still seen; some credit it as the machine which launched the UK IT industry. Licensing deals and clones followed, and earned Clive Sinclair a knighthood for ""services to British industry"".  The Commodore 64, Oric-1 and Atmos, BBC Microcomputer and later the Amstrad CPC range were rivals to the Spectrum in the UK market during the early 1980s. Over 24,000 software titles have been released since the Spectrum's launch and new titles continue to be released--over 100 in 2012. In 2014, a bluetooth keyboard modelled on the Spectrum was announced.",6
59,Atari 2600,Atari2600,Atari VCS,2,"The Atari 2600, branded as the Atari Video Computer System (Atari VCS) until November 1982, is a home video game console developed and produced by Atari, Inc. Released in September 1977, it popularized microprocessor-based hardware and games stored on swappable ROM cartridges, a format first used with the Fairchild Channel F in 1976. The VCS was bundled with two joystick controllers, a conjoined pair of paddle controllers, and a game cartridge—initially Combat and later Pac-Man.  Atari was successful at creating arcade video games, but their development cost and limited lifespan drove CEO Nolan Bushnell to seek a programmable home system. The first inexpensive microprocessors from MOS Technology in late 1975 made this feasible. The console was prototyped as codename Stella, by Atari subsidiary Cyan Engineering. Lacking funding to complete the project, Bushnell sold Atari to Warner Communications in 1976.  The Atari VCS launched in 1977 with nine simple, low-resolution games in 2 KB cartridges. The system's first killer app was the home conversion of Taito's arcade game Space Invaders in 1980. The VCS became widely successful, leading to the founding of Activision and other third-party game developers and to competition from console manufacturers Mattel and Coleco. By the end of its primary lifecycle in 1983–84, games for the 2600 were using more than four times the storage size of the launch games with significantly more advanced visuals and gameplay than the system was designed for, such as Activision's Pitfall!.  In 1982, the Atari 2600 was the dominant game system. Amid competition from both new consoles and game developers, a number of poor decisions from Atari management affected the company and the industry as a whole. The most public was an extreme investment into licensed games for the 2600, including Pac-Man and E.T. the Extra-Terrestrial. Pac-Man became the system's biggest selling game, but the conversion's poor quality eroded consumer confidence in the console. E.T. was rushed to market for the holiday shopping season and was critically panned and a commercial failure. Both games, and a glut of third-party shovelware, were factors in ending Atari's relevance in the console market. Atari's downfall reverberated through the industry resulting in the video game crash of 1983.  Warner sold Atari's home division to former Commodore CEO Jack Tramiel in 1984. In 1986, the new Atari Corporation under Tramiel released a lower-cost version of the 2600 and the backward-compatible Atari 7800, but it was Nintendo that led the recovery of the industry with its 1985 launch of the Nintendo Entertainment System. Production of the Atari 2600 ended on January 1, 1992, with an estimated 30 million units sold across its lifetime.",1
119,Neo Geo Pocket,,NGP,5,"The Neo Geo Pocket is a monochrome handheld game console released by SNK. It was the company's first handheld system and is part of the Neo Geo family. It debuted in Japan in late 1998 but never saw a western release, being exclusive to Japan and smaller Asian markets such as Hong Kong.",5
103,PDP-7,pdp-7,,,,
164,Daydream,,,,,
142,PC-50X Family,,,1,"The world was undergoing ""PONG Madness"". It seemed only natural that developers would create advancements to the original AY-3-8500 chip to incorporate color and even more games. This explains the amount of PONG systems since each machine contained a different chip. However things were handled different in some areas particularly in Europe.    Europe did not see the release of the Intellivision and Atari 2600 till the early 1980s. This allowed Pong to have a longer success. Rather then creating a new machine for each new chip, developers took the General Instruments popular line of chips and slapped them into cartridges. These carts were not like ROM carts used in later systems. They simply housed a specific General Instruments processor chip with pin outs to interface with a console. These were the PC-50X line of cartridges.    With the PC-50X cartridges available, console manufacturers were able to produce a machine that could play several games and market them at a low cost. The units were made in various countries and were marketed by Creatronic, Hanimex, ITMC, Rollet, GrandStand, Soundic and lord knows how many other manufacturers. There are literally over two hundred console variations that utilized this technology.    The initial model SD-050 varied in terms of outward appearance (colors, etc), manufacturers names and slight modifications. However each unit had the same overall design with two detachable controllers with 10 buttons located on the top of the machine. These 10 buttons, which clearly identify a PC-50X based console, were used to select the different games available on each cart. The SD-050 model only produced black and white video.    New models such as the SD-070 and SD-090 appeared and sold well into the 80s since the units were far cheaper then the newer consoles making waves in the US and Japan. These newer models played the same carts, but added additional settings, sound and SECAM color (4 colors).",1
60,Atari 7800,Atari7800,Atari 7800 ProSystem,3,"The Atari 7800 ProSystem was released a full two years after it was designed and tested. The console was Atari's attempt to compete with the NES and Sega Master System. Following a massive research project focused on determining exactly what consumers were demanding from a video game platform, Atari knew what it needed for its next generation system. They selected the General Computer Corporation to design new a graphics chip. ""Marie"" was what they named it. It provided a greater spectrum of colors and an endless number of sprites.  There was also one extra feature Atari added to the Marie chip. In an effort to combat third-party game manufacturers from taking a huge chunk out of their potential software profits, Atari installed an encryption algorithm (like a coded lock) into the Marie Chip. The 7800 would only allow cartridges containing a 960-bit encoded ""key"" to activate its state-of-the-art graphics and sound capabilities. If a cartridge did not include the proper coded authentication, the system remained in its default mode and could only run games made for the 2600.  With the 7800, Atari attempted to correct all of the shortcomings inherent to the 5200 platform. As stated above, the 7800 was compatible with 2600 cartridges. They had even designed an adapter (later discarded upon release) which would let the 7800 play 5200 cartridges, giving Atari across-the-board compatibility with all previous software. To make the system even more attractive to consumers considering purchasing a home computer, Atari promised an optional keyboard add-on.  While size of the 7800 console is much smaller than the immense 5200, the major improvement was made in the joystick design. The 7800 controller was made more in the tradition of the 2600. It is sleek, simple and, most importantly, durable.  In 1983, the Marie project was a courageous attempt to bring Atari back as the preeminent name in video games. Atari poured their best available personnel into the project. The system was ready and waiting to ignite the stagnant video game market.  Unfortunately timing was working against the proponents of the 7800. In 1984, Warner Communications sold Atari to Jack Tramiel. He wanted to focus on the company's computer line, and the Atari 7800 was shelved.  The video game market awoke with a roar in 1985. Nintendo had released the NES game system to American consumers. Videogame sales skyrocketed and soon Sega premiered its Sega Master System. Seeing there was money to be made, Atari scrambled to get onto the playing field and released the Atari 7800 in 1986 with only three games: Ms. Pac-Man, Joust and Asteroids.  With a paltry $300,000 advertising budget Atari gave the system a half-hearted release. Sales for the platform were good, but Atari was also trying to market a computer/console hybrid called the Atari XE and a remodeled version of the Atari 2600. All three platforms remained far behind Nintendo and Sega's offerings. By the time the Atari 7800 started to build up a substantial library of games, it was too late, and the system disappeared from store shelves.",1
339,Sega Pico,,Kids Computer Pico,4,,1
109,CDC Cyber 70,cdccyber70,,,,6
68,ColecoVision,colecovision,Coleco,2,,1
58,Super Famicom,SFAM,SFC,4,"The Super Famicom is a 16-bit home video game console developed by Nintendo that was released in 1990 in Japan. It was later released under other names in other regions, the most common being the Super Nintendo Entertainment System. The console in all of the regions is basically the same, but their cartridges were region-locked.  The Super NES is Nintendo's second programmable home console, following the Nintendo Entertainment System (NES). The console introduced advanced graphics and sound capabilities compared with other systems at the time. It was designed to accommodate the ongoing development of a variety of enhancement chips integrated into game cartridges to be competitive into the next generation.",1
94,Commodore Plus/4,C+4,,,,6
161,Windows Mixed Reality,,WMR,,"Windows Mixed Reality is a platform introduced as part of the Windows 10 and 11 operating system, which provides augmented reality and virtual reality experiences with compatible head-mounted displays.",
98,DEC GT40,gt40,,,,
439,V.Smile,,V.SMILE TV LEARNING SYSTEM,6,"The V.Smile was a sixth-generation educational home video game console manufactured and released by VTech. Titles are available on ROM cartridges called ""Smartridges"", to play off the system's educational nature. The graphics are primarily sprite-based. The console is often sold bundled with a particular game, with most of them having a game called Alphabet Park Adventure. Several variants of the V.Smile console are sold including handheld versions, or models with added functionality such as touch tablet integrated controllers or microphones. The V-Motion is a major variant with its own software lineup that includes motion sensitive controllers, and has Smartridges designed to take advantage of motion-related ""active learning"". The V-Motion and Smartridges however, are fully backwards compatible with other V.Smile variants and V.Smile Smartridges, and a V-Motion Smartridge can also be played on V.Smile console or handheld, albeit with limited functionality. However, in 2010, the new and old models of the V.Smile were discontinued. VTech still made games for the V.Smile until 2012.",1
29,Sega Mega Drive/Genesis,Genesis/MegaDrive,Sega Genesis,4,The first variation of the Sega Mega Drive (known as Sega Genesis in North America).,1
127,Fairchild Channel F,,,2,"The Fairchild Channel F is a home video game console released by Fairchild Semiconductor in November 1976. It has the distinction of being the first programmable ROM cartridge–based video game console, and the first console to use a microprocessor. It was launched as the Video Entertainment System, or VES, but when Atari released their VCS the next year, Fairchild renamed its machine. By 1977, the Fairchild Channel F had sold 250,000 units and trailed behind the VCS.",1
53,MSX2,MSX2,,,,6
152,FM-7,,Fujitsu Micro 7,,"The FM-7 is a home computer created by Fujitsu. It was first released in 1982 and was sold in Japan and Spain. It is a stripped-down version of Fujitsu's earlier FM-8 computer, and during development it was referred to as the ""FM-8 Jr.""",6
507,Advanced Pico Beena,,BeenaLite,6,"The Advanced Pico Beena is an educational console system targeted at young children. It is the successor to the Pico, and marketed around the ""learn while playing"" concept. According to Sega Toys, the focus of the Advanced Pico Beena is on learning in a new social environment, and is listed as their upper-end product. Topics listed as being educational focuses for the Beena include intellectual, moral, physical, dietary, and safety education.  Compared to the Pico, Beena adds several functions. Beena can be played without a television, and supports multiplayer via a separately sold additional Magic Pen. The console also supports data saving. Playtime can be limited by settings in the system. Some games for the Beena offer adaptive difficulty, becoming more difficult to play based on the skill level of the player.",1
482,Sega CD 32X,,Sega Mega-CD 32X,4,"The Sega CD and Sega 32X are both separate add-ons for the Sega Genesis/Mega Drive, each with their own library of games. However, a small number of games require the use of both add-ons.",1
169,Xbox Series X|S,Series X|S,XSX,9,"Xbox Series X is Microsoft's most powerful console ever, powered by their custom designed processor leveraging AMD's latest Zen 2 and RDNA 2 architectures. The new system on a chip (SOC) has been built from the ground up for speed and performance, with 12 teraflops of processing power and with compatibility in mind for four generations of games.    Compared to the previous generation, Xbox Series X represents a superior balance of power and speed in console design, advancing on all technological fronts to delivering amazing, dynamic, living worlds and minimize any aspects that can take you out of the experience.    - Next Generation Custom Processor: Xbox Series X is our most powerful console ever powered by our custom designed processor leveraging AMD’s latest Zen 2 and RDNA 2 architectures. Delivering four times the processing power of an Xbox One and enabling developers to leverage 12 TFLOPS of GPU (Graphics Processing Unit) performance – twice that of an Xbox One X and more than eight times the original Xbox One. Xbox Series X delivers a true generational leap in processing and graphics power with cutting edge techniques resulting in higher framerates, larger, more sophisticated game worlds, and an immersive experience unlike anything seen in console gaming.    Variable Rate Shading (VRS): Our patented form of VRS empowers developers to more efficiently utilize the full power of the Xbox Series X. Rather than spending GPU cycles uniformly to every single pixel on the screen, they can prioritize individual effects on specific game characters or important environmental objects. This technique results in more stable frame rates and higher resolution, with no impact on the final image quality.    - Hardware-accelerated DirectX Raytracing: You can expect more dynamic and realistic environments powered by hardware-accelerated DirectX Raytracing – a first for console gaming. This means true-to-life lighting, accurate reflections and realistic acoustics in real time as you explore the game world.",1
377,Plug & Play,,TV Game,,"Dedicated hardware are devices with built-in games. They are usually connected to a TV via cables, and may be powered by batteries.  The Plug & Plays are a subset of dedicated hardware which are usually identified for being only a controller which are connected directly to the TV.  Some dedicated hardwares have a cartridge/expansion slot, making them very similar to a standard console, but this is not their main purpose of being a self-contained device.",3
147,AY-3-8606,,,,,1
