58,Ignite Engine,"The EA SPORTS IGNITE game engine delivers a new level of innovation, further blurring the line between the real-world and the virtual. Developed by EA SPORTS™, games powered by the engine are alive: players think, move and behave like real athletes, with environments as dynamic and ever-changing as real-world stadiums.    With Human Intelligence, True Player Motion and Living Worlds, the way sports games are played has fundamentally changed. EA SPORTS IGNITE is designed to harness the potential of next-generation.",2025-03-19 16:57:49
4,GoldSrc,"GoldSrc (also known as GoldSource, and formerly just the Half-Life Engine) is a 3D video game engine created by  Valve in 1996. It was the driving force behind many famous games of the late 90s and early 00s, such as  Half-Life,  Team Fortress Classic,  Counter-Strike, and  Day of Defeat. GoldSrc is a heavily modified version of the  Quake engine, and runs on C++ programming code. GoldSrc and its level editor,  Valve Hammer Editor, were released by Valve for public use, making it the source of countless community-made modifications.",2025-04-01 07:35:58
1593,Recoil,"Recoil is a battle tested open-source RTS engine that, allied with a flexible Lua API, allows you to implement the perfect UI and mechanics for your game with the ability to support thousands of complex units simultaneously.",2024-03-04 03:09:00
1721,Supernova Mario Engine,,2024-11-18 17:04:44
1730,Volatile3D II,"Volatile3D II game engine was started in 2008 and was considered to be a free alternate to id Tech 4 engine. It is a game engine with modern graphic effects, interactive physics and many other features. Its renderer features realtime per-pixel lighting, parallax mapping, dynamic soft shadows, screen-space ambient occlusion, post-process filters, bezier curves and many other popular graphic techniques. Physics is based on Newton Game Dynamics engine.",2025-02-07 07:57:33
462,"Custom HTML5, JavaScript, CSS",,2025-04-15 17:37:01
1008,CloakNT,"CloakNT engine was created by Cauldron Ltd, a Slovakian studio, for games like Chaser (2003), Soldier of Fortune: Payback (2007), Cabela's Dangerous Hunts 2013 (2012).   As of 2014, Bohemia Interactive quietly announced that Cauldron has been acquired and decided to integrate into a new branch called ""Bohemia Interactive Slovakia"" and is responsible for incorporating the animal and hunting mechanics into the game. Cabela's Dangerous Hunts 2013 is using CloakNT 3, the last known version of the engine.    Features:  (CloackNT 1) High-end engine, build in 2001.  Physics: Collision Detection: Solid objects physics.  Lighting: Per-pixel, Lightmapping, Anisotropic: Dynamic per-pixel lighting.  Shadows: Shadow Volume: Dynamic shadow volumes.  Texturing: Basic, Multi-texturing, Bumpmapping, Mipmapping.  Scene Management: Portals.  Meshes: Mesh Loading: 3D Studio MAX export.  Special Effects: Particle System, Water, Fog, Mirror: Volumetric fog, Refractive water surface, Projectors.    (CloakNT 2)  Unknown.    (CloakNT 3) Mid-end engine, build in 2005.  Physics: Boned models, Ragdoll, Solid objects.  Lighting: Radiosity, Medium HDRR and Bloom effects.  Shadows: Jittered shadows, Shadow texture size at 350+++,  Special Effects: Water, Volumetric fog and dust, Shader quality 2.0 (sun and light reflections), reflections (such as weapons and surface).",2022-09-19 14:13:55
412,Decima,"An engine created by Guerrilla Games for Killzone, and later used for Horizon Zero Dawn, that was simply called ""the engine"" till Hideo Kojima choose to use it for the creation of Death Stranding.  The name Decima was quickly decided on as a reference to the ancient trade relationship between the Netherlands and Japan.    Kojima Productions was given a copy of the engine's source code and is now collaborating with Guerilla Games on the future of its development.",2025-01-19 21:49:10
1410,AI5,"An engine used for many eroge titles made by Elf (Dragon Knight III, Doukyuusei, YU-NO)",2023-05-22 02:46:35
594,flash,,2025-04-14 07:02:04
102,Virtools Engine,"Games using a version of the Virtools engine (original or modified) by Virtools SA. It contains a 3D rendering engine, a GUI and a behavioral engine library with preset scripts. It is mainly used for adventures, simulations, shoot-em-ups and massive multiplayer games. Virtools can be used to develop Windows, Macintosh and Xbox games, with cross-compatibility.",2025-02-13 08:41:42
62,Torque Game Engine,,2025-04-01 15:25:42
1709,Flicky8,,2025-03-12 05:34:24
6,Unreal Engine,"Unreal Engine 4 gives you all the features you need to make just about any game you can dream up! When you get UE4, you have all the rendering horsepower to make a cinematic experience like the Infiltrator demo, and you can also build really simple games like side-scrolling platformers and match-three apps. That call is totally yours to make!",2025-04-15 16:38:43
834,TyranoScript,,2025-04-14 07:48:37
114,Crystal Tools,"Crystal Tools is a proprietary engine built for Square Enix's seventh-generation games, supporting the PlayStation 3, Xbox 360, Nintendo Wii, and Microsoft Windows platforms. Crystal Tools entered development in August 2005 under the code name White Engine.",2024-12-12 17:57:23
1413,Daedalus,Simis' 1999 game engine. Created from scratch drawing on the studio's long experience of flight simulation graphics.,2022-05-11 19:37:56
1468,ROM,"ROM is a MUD codebase derived from Merc, which is based on DikuMUD. Russ Taylor (Alander) released Rom 2.3 in 1993. In 1994 he formed The Rom Consortium with his then-wife Gabrielle Taylor (Satin/Antoinette) and their close friend Brian Moore (Zump). Brian Moore passed away on January 5th, 2011 from congestive heart failure. He will be missed.    Aardwolf, one of the most popular MUDs in the late 1990s, used ROM 2.4.[1]    The most current publicly available version of Rom is 2.4b6,[2] which was released in May 1998. ROMolc is an unofficial port of the popular online creation add-on, and is distributed with the package and as an add-on.",2023-04-10 08:23:37
479,Black Desert Engine,"Pearl Abyss created the ""Black Desert"" engine specifically for Black Desert Online, to handle the fast rendering required for its seamless world and large-scale castle sieges.",2017-06-25 03:12:09
1543,Carbon Engine,"Created internally at Limited Run Games, Carbon Engine is a multi-platform development tool that helps different emulators interface with modern hardware. It uses emulation as a base, on top of which the Carbon Engine builds features like UI, rendering, audio, data management, controller inputs, and console-specific SDK features like trophies. It allows Limited Run to put out highly accurate, emulation-based ports of classic games for modern hardware.    The engine currently supports legacy content from NES/Famicom, SNES/Super Famicom, Genesis/Mega Drive, Game Boy, Game Boy Color, Game Boy Advance, Game Gear and Master System.  Sega CD/Mega CD and PlayStation content is also being worked on.",2025-03-23 06:35:21
614,Tyranobuilder Visual Novel Studio,"Easily and quickly make your own multi-platform visual novels with TyranoBuilder, even if you know nothing about game programming or scripting!    Bring your creativity to reality with our suite of drag-and-drop tools, plus scripting language for advanced users.",2025-04-01 07:06:30
626,LithTech Jupiter,"The third iteration of LithTech (V3) was a thorough technology overhaul. It was the backbone for No One Lives Forever 2 and TRON 2.0.    In some ways, it was considered more technologically advanced than its contemporaries, as it went beyond CPU-based shaders to support Shader Model 1.x and included a visualization tool to more efficiently support technical artists.",2025-04-08 02:39:54
26,RAGE,"Rockstar Advanced Game Engine or RAGE in short, is a game engine developed by the RAGE Technology Group at Rockstar San Diego. RAGE initially evolved from the Angel Game Engine, which was Rockstar San Diego's previous game engine from before they got bought by Rockstar Games.",2025-03-29 18:36:01
1539,Star Engine,"Star Engine is a new HD 3D game engine, inspired by Evening Star's original design philosophies. Star Engine is designed to allow low friction experimentation with non-photorealistic rendering techniques and contains a robust set of APIs and authoring tools suited for creating stylistic 3D games, eschewing many of the heavier elements demanded of workflows focused on realism, and leveraging automation where possible to allow our team to punch above our weight.",2023-09-20 08:31:26
1412,Pulp,"Pulp is a special development system for the Playdate that is used via a web browser. Pulp has functionality for creating graphics, sound, music and fonts for usage in games, and more advanced behaviour can be made through its own scripting language known as PulpScript.",2025-04-15 00:50:34
611,Smile Game Builder,,2024-10-28 09:00:26
603,Unity3D,"Unity is a game development ecosystem: a powerful rendering engine fully integrated with a complete set of intuitive tools and rapid workflows to create interactive 3D and 2D content; easy multiplatform publishing; thousands of quality, ready-made assets in the Asset Store and a knowledge-sharing community.",2025-04-15 15:38:26
940,Sega NAOMI,"NAOMI stands for New Arcade Operation Machine Idea. Released in 1998 at one-third the price of the Model 3. Shared architecture with Dreamcast, but with additional main, graphics and sound memory (32, 16 and 8 megabytes respectively). Utilizes PowerVR graphics, uses ROM boards, with optional CD-ROM drive.    The name NAOMI was reportedly selected by Sega R&D head Hisashi Suzuki in honor of the British model Naomi Campbell.",2025-02-13 14:08:43
174,PhyreEngine,"PhyreEngine is a  game engine from Sony Computer Entertainment compatible with PC, PlayStation Portable, PlayStation Vita, PlayStation 3 and PlayStation 4. It is free to registered developers and licensed for usage on any platform.    The engine was launched during GDC 2008.  Version 3.0 was released in 2011.",2025-01-24 12:03:52
1369,CTG (Core Technology Group),"The engine was first used in 2005 with the release of the video game The Punisher. A major reworked version of the game was released in 2017 with Agents of Mayhem. Volition owns another in-house engine, called Geo-Mod, that was used specifically for the Red Faction (series) (2001-2011).",2024-11-28 06:28:57
761,proprietary engine [ by Blizzard Entertainment ],,2025-02-13 17:32:57
490,Bedrock Engine,,2025-03-31 07:46:21
1371,Hatch Game Engine,Multiplatform game engine focused on powering 2D retro-style video games,2025-04-12 06:08:01
743,Veloren Engine,A fully open-source voxel game engine written in Rust primarily for use in the Veloren game.,2020-10-25 09:19:23
587,EGO Engine,,2024-11-20 11:58:35
456,Godot,"Godot is an advanced, feature-packed, multi-platform 2D and 3D open source game engine.    Godot provides a huge set of common tools, so you can just focus on making your game without reinventing the wheel.    Godot is completely free and open source under the very permissive MIT license. No strings attached, no royalties, nothing. Your game is yours, down to the last line of engine code.",2025-04-15 01:04:24
105,Essence Engine,"The Essence Engine by Relic Entertainment was originally developed for Company of Heroes.    The Essence Engine featured many new graphical effects at the time it was introduced, including high-dynamic-range lighting, dynamic lighting and shadows, advanced shader effects and normal mapping. The Essence Engine is also one of the first RTS engines to create detailed faces with facial animations.    In Company of Heroes: Opposing Fronts, the Essence Engine was further improved to include weather effects, and also added support for DirectX 10 on Windows Vista.",2025-04-03 16:27:25
1632,Vircon32,A virtual 32-bit console designed for 2D games.,2024-12-17 03:00:56
19,Snowdrop,"The Snowdrop Engine is a game engine developed by Massive Entertainment for Tom Clancy's The Division. The engine focuses on dynamic global illumination, stunning procedural destruction and a great amount of detail and visual effects.",2025-04-01 15:20:02
1771,Lemongine,,2025-04-02 08:08:10
681,KT Engine,"KT Engine is the engine planed and created by Kylotonn for the development of videogames on Steam/Windows, PS4, Xbox One and Nintendo Switch. This technology is the key tool for realizing the strategic vision of the studio.    Kylotonn has a strong technological expertise based on its in-house real-time 3D technology, the KT Engine. At the forefront of the video game industry, this engine is also used for R&D projects on autonomous vehicle in the automotive industry.",2024-12-05 17:07:40
1290,Proprietry in house engine,,2025-04-04 02:52:47
1627,TrueMotion,"TrueMotion is a audio/video compression format developed by the Duck Corporation. It was used by several video games as a medium-quality format for showing full motion video, particularly in Sega Saturn titles.    TrueMotion typically results in higher quality video than rival format Cinepak, the ""standard"" video format used in Saturn games of this era. It is, however, inferior to the MPEG compression utilised by the Video CD Card. The Sega Dreamcast has built-in MPEG support, rendering TrueMotion obsolete in the next generation of Sega console hardware.    TrueMotion was typically seen in games which full motion video played a relatively important role in the game; usually Japanese dating simulators or more novelty releases, or in introductory movies. In situations where video was less of a concern (or in earlier Saturn titles), Cinepak was seen as sufficient.",2024-10-13 06:34:06
1502,AppGameKit Classic (AGK),"AppGameKit Classic is a powerful game development engine, ideal for Beginners, Hobbyists & Indie developers. Now anyone can quickly code and build apps for multiple platforms using AppGameKit's BASIC scripting system. With just a few commands you can have demos/games up and running on mobile devices. Bob Duffy, Developer Relations Intel Corporation, said “AppGameKit is a great cross platform development tool. It allows developers to quickly optimize and compile apps.”    Games can be developed and deployed to your chosen mobile devices for rapid prototyping. AppGameKit Classic does all the heavy lifting for you - making it easy to code, compile and then export apps to each platform. All you need to focus on is your game/app idea. It's that simple!",2025-03-01 21:38:37
1773,Peter,"The Peter system is a visual programming tool designed for a simple and fast generation of the programs for Windows 95/98/NT/ME/2000/XP. Its principal characteristic is the graphical presentation of the program structure. The program sections are assembled using the mouse like a jigsaw puzzle. Thanks to the justification check of the element combinations, carried out already at the time of the program generation, there is no chance of syntactic failure origination. The program presentation by means of a tree structure enables a considerable improvement of the program lucidity. The creation of the program is quickly becoming extraordinary easy and flexible.    Peter is intended for a broad range of the users. By using it, even the children of the pre-school age are able to draw pictures and teach their little rabbit to move. On the other hand, there are a lot of powerful functions intended to use by skilled programmers. It is not Peter's goal to train programmers out of all users. Its objective is to make the program generation accesible to all who want to create. No knowledge in the programming or computer areas is necessary. Everything is covered by the numberless functions. This is an effective mean for training the logical thinking, imagination, and aesthetic feeling.",2025-04-09 14:33:33
1743,Eclipse Engine,"Part of Digital Eclipse's work include their own Eclipse Engine, a tool that allows them to decompile the code from older games into a machine-readable format that is then used by the Eclipse Engine to play them on modern systems.    While it may take some extra work by the company to decompile the older game into the proper format one time, this approach allows them to rapidly port the Eclipse Engine version to any modern gaming system, including personal computers, consoles, and portable and mobile devices, with minimal effort.    This engine has been used in Digital Eclipse's Mega Man Legacy Collection and The Disney Afternoon Collection.    The Eclipse Engine was primarily developed by Digital Eclipse's studio head, Mike Mika, and Other Ocean engineer Kevin Wilson, branched off from Other Ocean's Bakesale engine.",2025-03-16 08:12:46
610,Heaps.io,Heaps.io is a mature cross platform graphics engine designed for high performance games.It is designed to leverage modern GPUs that are commonly available on both desktop and mobile devices.,2025-04-01 15:29:31
509,Unity 2017,"The 6th version of the Unity engine released on July 10, 2017.    Unity Technologies changed their business model to a subscription system as well as their engine release cycle with this version, now a new version of the engine will be released each year. It will receive 3 updates over the year with the the final version being changed on the release of the next version of the engine, 2017.3.X changes to 2017.4 on release of 2018.0 in this case.  The engine will be supported for 1 year after this change as part of their Long Term Support for the engine, there will be no major updates during this support.    2017.3 was released on December 19, 2017.  2017.3.1 was released on February 7, 2018. The last release before the LTS phase.  2017.4.1 was released on April 24, 2018.  2017.4.17 was released on December 9, 2018. The current LTS release.",2025-03-26 20:04:05
1577,VirtualCinema,"VirtualCinema is a powerful, object-oriented authoring, media integration and delivery/playback tool that is designed to work with all forms of streaming media. It acts as a unifying ""hub"" for delivery of all major media formats (Flash, QuickTime, RealPlayer, Windows Media Player, etc.) It delivers a sophisticated end-user experience and allows filmmakers, in any genre, to quickly leverage existing skills and production expertise into the exploding world of interactive media design and streaming video delivery.    VirtualCinema is designed so users can proceed with it at any speed, digging into detailed information or simply skimming the surface. A video database accessed on the fly seamlessly tailors the material to each user's needs. VirtualCinema's strongest feature is that it creates a relationship between the user and the software that is almost as interactive and dynamic as if you are actually talking to a real person, in real time.",2024-01-17 07:21:33
1597,Star Rod,Star Rod is a modding tool for Paper Mario (Nintendo 64).,2024-03-14 23:23:09
1331,Tiger,,2024-12-02 18:20:04
1279,MS25,,2021-09-09 19:45:05
129,Emmersion,,2014-12-14 02:24:15
184,Killzone Shadow Fall engine,,2017-10-17 02:37:11
1210,Darkstar,,2021-03-16 08:48:25
1558,MegaZeux,MegaZeux is a game creation system originally released in 1994 and still being developed today.,2023-10-16 01:09:54
112,FlatRedBall,,2018-04-13 18:36:22
162,Vampire,,2015-01-19 13:57:37
1185,Creatures Evolution Engine,,2021-02-03 10:10:12
1211,Trial,,2022-11-15 10:25:43
1328,RTC Engine,,2021-09-10 19:23:38
1076,Engine,,2024-05-01 21:02:29
1139,Flutter,,2025-04-04 06:31:15
1270,Nugbase Engine,,2021-06-28 18:52:10
68,Aurora Engine,,2025-02-24 19:55:02
1749,Dendry,Dendry is a storylet- and quality-based engine for hypertext interactive fiction narratives. It has functioned in part as a successor to the defunct Varytale platform.,2025-02-01 00:46:48
286,Silent Storm Engine,,2021-09-22 14:19:44
92,XnGine,,2024-07-30 06:02:59
1294,Havok Vision Game Engine,,2025-02-21 01:38:51
1358,DOSBox,,2024-10-17 22:59:29
469,React Native,,2024-07-22 19:38:40
176,Earth-4,,2015-02-05 07:12:18
609,Pie in the Sky,,2024-01-10 01:34:22
307,Hammerhead,,2016-02-09 08:50:43
705,Alien Shooter Engine,,2022-07-22 06:41:38
188,Snowblind engine,,2015-03-25 12:08:36
315,FAME Tech,,2016-03-01 08:23:12
1739,Myth Engine,"O motor gráfico da Mythdev é uma solução personalizada compatível com DirectX 9 e DirectX 12, otimizada para jogos massivos com muitos jogadores. Ele possui sistemas únicos de clima dinâmico, transições de ambiente suaves e tecnologia de streaming de cenários sem cortes, garantindo alto desempenho com baixa perda de FPS, mesmo em situações de alta densidade gráfica e interações complexas.",2025-01-14 02:59:56
1160,Quakespasm,,2023-05-02 02:07:00
320,Gamebook Adventures Engine,,2016-03-06 09:37:11
1335,DATA EAST MLC SYSTEM HARDWARE,,2021-09-16 20:12:54
338,Z-Engine,,2016-05-09 14:38:57
1452,LEAD Engine,"LEAD Engine is a game engine created by Ubisoft for Splinter Cell: Conviction & Blacklist. It is an evolution of the game engine used in the previous Splinter Cell game, Chaos Theory (Unreal Engine 2.5)",2022-10-10 13:39:20
91,PathEngine,,2024-11-15 19:31:02
60,Prism3D,,2025-04-08 09:40:51
457,Spellwrath (Custom Engine),,2017-04-17 04:42:15
1563,Playdate SDK,,2025-02-10 17:18:50
619,Flare,,2023-06-06 17:44:01
1207,LibUSB & HIDAPI,,2021-03-09 22:29:05
295,GameZ,,2016-01-10 22:45:14
313,Beam Next Generation,,2016-02-23 08:36:48
666,Soft Engine Lite,,2019-04-06 10:44:51
51,3Space,,2014-07-23 13:11:35
447,PINA,,2017-03-20 13:13:57
83,TDRPG Engine,,2014-10-26 20:26:42
125,Voxel Space,,2022-05-19 16:47:18
368,Dx Studio,,2016-08-01 20:12:39
387,Praxis,,2016-09-13 12:39:10
904,After Dark,,2020-05-16 20:05:07
213,Java,,2025-04-04 15:21:06
1143,Tesseract,,2020-12-13 09:39:47
774,Mohawk,,2025-04-01 15:22:52
1058,Capcom Sports Club Engine,,2020-08-17 07:21:27
840,RSPiX,,2024-09-26 07:36:10
69,Build,,2024-11-27 14:26:17
190,Omen Engine,,2015-03-30 07:33:53
1201,Discord.py,,2024-02-07 00:24:03
1594,Lunar Magic,Lunar Magic is a level editor for Super Mario World.,2024-09-09 11:38:24
1127,adrift,,2024-05-10 16:25:47
1148,NeXAS,,2025-01-13 22:32:46
178,HPL,,2015-02-05 14:13:35
217,Lightweight Java Game Library,,2025-03-31 07:46:21
697,I-Novae Engine,,2019-06-01 16:49:46
749,Zod Engine,,2019-10-14 11:42:41
252,ZEN,,2015-07-11 19:44:07
383,Sparkle Engine,,2016-09-03 13:39:41
779,InnocentGrey,,2023-06-05 08:15:00
1177,BepuPhysics,,2021-01-15 10:13:10
98,Neon Engine,,2014-10-30 21:18:58
819,Ikura GDL,,2025-03-12 23:57:58
670,Jomini Engine,,2023-04-21 01:15:23
1535,Arcade Game Studio,"Arcade Game Studio is an engine that can make classic 80's retro games. It offers many tools to build games that look and feel like 80's games. Add your stuff, very lightweight, able to be played in almost all Windows games, and has a built-in editor. No coding is required, you can make a game in under an hour.",2023-07-18 00:39:30
550,Flash CS6,,2024-09-11 09:04:20
379,Sahara Engine (custom built),,2016-08-21 16:44:57
1274,WillPlus,,2021-06-30 12:39:32
384,CharLib,,2016-09-05 21:30:03
582,Google Play Services,,2019-03-03 09:53:50
1189,MapTools,,2021-02-08 10:14:10
677,Warriors engine,,2019-04-10 06:37:09
67,MAX-FX,,2024-06-06 20:31:04
210,Visceral Engine,,2021-10-01 21:49:01
157,GAIA,,2021-04-05 16:29:17
160,Autodesk,,2015-05-26 22:16:16
390,Alan Wake engine,,2024-05-28 18:30:43
409,GameSalad,,2024-03-04 10:15:05
446,Icarus Platform,,2017-03-18 17:01:06
508,Alternativa Engine,,2017-09-07 16:13:25
1629,Max-A-Flex,Porting architecture from Atari consoles to Arcade Cabinets,2024-06-13 00:24:34
764,FluffOS,,2022-12-16 04:51:29
985,Logic Pro,,2020-06-18 07:05:15
516,Krome Studios Engine,,2021-12-06 22:08:08
1263,Oynx Game Solutions,,2021-06-10 08:31:06
1119,Ftech,,2020-11-02 09:57:35
1288,SUGAR,,2025-03-25 19:08:31
88,Genome,,2024-07-23 08:50:46
521,Blukpast (homebrew),,2017-11-06 12:58:56
207,Genie Engine,,2021-04-09 07:10:00
232,0gf3. gine,,2015-05-11 07:25:30
1233,MAGE,,2021-04-28 15:40:09
752,The Alan Wake Engine,,2024-05-28 18:30:43
706,NetImmerse,,2021-02-13 16:42:36
487,Turbine G3,,2017-07-10 15:25:05
1072,A.G.O.N. (Ancient Games Of Nations),,2020-09-07 07:43:18
117,Quantic Dream Engine,,2018-06-18 06:39:17
1046,GGMax,,2020-07-29 14:58:03
780,ExHibit,,2025-04-01 17:27:45
599,Geo-Mod 2.0,,2018-10-01 16:10:59
504,Disruptor Engine,,2020-07-29 13:55:50
308,Cryengine 2,,2024-02-14 08:16:30
525,SolidEngine,,2017-11-27 08:11:43
555,Distortion Tools,,2018-03-08 17:15:00
564,DarkEngine,,2018-04-06 07:49:01
613,Hiber,,2018-12-12 20:41:11
826,LC-Script Engine,,2022-08-17 06:59:59
1048,Cobra Engine,,2025-02-05 17:45:52
1601,The Quill,A program used to create adventure games in the 80s.,2025-01-29 04:08:33
1503,Box2D,A 2D Physics Engine for Games,2023-05-22 01:17:03
1289,Trerarch NGL,,2022-09-23 00:38:51
1295,The Sims Engine,,2021-07-28 02:17:23
360,SKALD,,2021-12-16 23:25:50
484,AZ (Arika Engine),,2017-07-02 05:58:03
494,Falling Everything Engine,,2017-07-25 00:00:39
506,42,,2017-09-07 08:29:51
544,NoviceX,,2018-01-10 03:08:17
559,GameSparks,,2018-03-19 22:27:18
1170,T-Engine,,2024-10-28 14:38:01
602,StageMechanic,,2018-10-10 07:24:54
618,Swarm Engine,,2024-08-14 14:33:28
1375,Platinum Engine,An in-house engine used by PlatinumGames.,2025-02-05 16:48:08
1280,MS26,,2021-09-09 19:45:05
620,Gdevelop5,,2025-04-08 19:07:28
151,Plasma Engine,,2022-09-23 08:23:26
324,mobile,,2023-11-28 00:25:21
591,SceneKit,,2024-02-01 21:36:58
827,bruns,,2020-01-14 19:02:53
832,ZZT,,2024-01-03 13:43:59
846,ADV Player HD,,2021-09-09 08:25:01
871,Freespace 2,,2020-03-18 09:08:40
1150,Capcom Play System Dash,,2020-12-29 16:15:26
1579,PartyPlanner64,An application which allows for creating and editing boards for classic Mario Party games.,2025-04-08 03:02:04
385,Adventure Creator,,2023-03-03 15:59:33
1373,Pokémon SDK,Pokémon SDK is a Starter Kit allowing to create Pokémon-like games using various tools like RPG Maker XP and custom data base editors.,2022-01-19 19:46:12
1314,Viscious Engine,,2021-08-15 18:39:56
352,Black Sun Engine,,2016-06-10 05:24:16
471,Sega Model 2,,2017-06-04 20:16:40
688,EA Graphics Library,,2019-04-17 14:05:59
882,melon.js,,2022-02-14 02:25:15
78,Chrome Engine,"Made entirely by Techland, Chrome Engine® is a complete game development framework for the PC and consoles. It supports all modern game programming technologies and techniques vital for the game creation process. The idea behind Chrome Engine® was to create a powerful game engine with all the features required to create commercial AAA games with advanced visualization, scripting and physics system, integrated networking and artificial intelligence. The main goal was to keep the engine as efficient and easy to use as possible, so that users can configure its parameters with only one mouse-click. The last game using Chrome Engine was Dead Island: Definitive Collection in 2016.",2025-04-10 03:09:52
1077,System4,,2020-09-20 10:52:33
1011,Bemani Python 2,,2021-03-22 08:55:01
45,Vision,,2025-04-01 15:18:24
1591,Touhou Danmakufu,Open-source program for development of Touhou-like danmaku games.,2024-03-01 00:27:56
1610,Petit Computer,A Nintendo DSi app which lets the user program in BASIC.,2024-04-22 18:17:46
514,Orion Engine,,2021-10-04 06:41:49
1116,Quark Engine,,2020-10-15 07:41:16
42,SpeedTree,"SpeedTree is the premier 3D vegetation modeling and animation software for the gaming, cinema, broadcast, and architectural markets.",2025-03-07 16:09:50
52,In-house engine,,2025-01-27 13:56:50
1327,Processing,,2025-03-03 17:04:50
476,OpenFL,,2025-04-10 01:47:31
1104,qfusion,,2020-10-01 01:48:50
1162,minorGems,,2021-01-13 20:47:53
1340,Butano,,2021-09-19 14:12:22
75,Eclipse Engine (BioWare),"The Eclipse Engine succeeded the Odyssey Engine and, among other things, supported PhysX hardware acceleration. It was used to produce Dragon Age: Origins (2009) and its expansion pack Awakening (2010). Origins was released with a toolset to allow the players to run their own adventure modules on the Eclipse Engine.     An upgraded version of the Eclipse Engine, internally known as the Lycium Engine, was used to produce Dragon Age II (2011).",2025-03-16 08:10:30
1580,ARCHON,"The new game development platform, entirely crafted in-house by Slitherine, is already used by a number of key dev-teams to create titles that are very different from each other. Variety and flexibility are the key words of Archon.",2024-01-24 01:18:55
76,Jade,,2022-07-14 19:19:15
1174,Antarctica,,2021-11-12 14:55:50
1669,Perfect Dark Decompilation,A decompilation of Perfect Dark into human readable code.,2024-07-30 03:17:10
71,Z-machine,,2024-07-25 00:51:31
1281,steam,,2024-11-27 01:50:36
305,RPG Maker,,2025-04-15 07:50:55
84,Custom built engine,,2024-12-02 02:33:43
1151,Dhewm 3,,2021-01-04 10:52:15
1158,V-Cruise engine,,2021-01-06 10:08:48
1685,Hedgefusion,,2024-09-11 02:32:40
1215,VASSAL,,2021-03-30 21:31:25
1227,Professional Adventure Writing System,,2021-04-19 09:30:33
1248,SonicOrca,,2021-05-20 09:02:33
1243,RPG Maker 95,,2024-12-02 07:33:09
883,Aseprite,,2025-04-10 19:21:04
1301,Tiled,,2024-06-21 10:17:14
1596,Banjo's Backpack,A modding tool for Banjo-Kazooie.,2024-03-13 02:07:20
1489,Fusion Engine,"Fusion Engine is a game engine enhanced by Hangar 13, based on Illusion Engine developed by 2K Czech for Mafia II.",2024-10-03 14:05:18
1254,OHRRPGCE,,2025-03-03 18:49:51
1303,Flaxengine,,2025-01-14 10:13:21
1154,EngineXT,,2021-03-08 20:38:59
1171,BEPUPhysics,,2021-01-15 10:13:15
1240,Pokemon Essentials,,2025-03-27 02:46:28
1123,Capcom Play System III (CPS-3),,2024-05-22 01:33:37
380,C++,,2025-03-28 17:37:08
212,Luminous Studio,"Luminous Studio, also referred to as Luminous Engine, is an internal development engine used by Square Enix for Direct X11 compatible platforms and has mostly been used in developing Final Fantasy titles.",2024-04-24 17:01:31
986,Audacity,,2024-07-10 17:06:51
22,UbiArt Framework,,2023-12-11 02:41:16
35,Northlight Engine,,2024-08-14 13:49:22
464,Visual Studio,,2024-11-27 02:40:01
1317,Doomsday,,2021-08-20 19:12:36
124,Treyarch NGL,Treyarch developed an in-house engine named Treyarch NGL based on the Id Tech 3. It has the particularity of having been used only for console games. The game was used from 2001-2016 after been replaced for IW Engine from Call of Duty (series),2023-03-17 01:00:17
235,Twine,Twine is a free and open-source tool for making interactive fiction in the form of web pages.,2025-03-31 03:42:29
314,Dagor Engine,,2025-02-26 10:15:54
543,A.L.I.V.E.,,2024-03-07 01:15:56
1444,Merkury Engine,Merkury Engine was developed by Krome Studios Pty Ltd initially for Championship Surfer (2000),2023-02-20 02:58:49
1222,Neo Geo MVS,,2025-04-12 04:46:54
763,GZDoom,,2025-04-14 01:51:50
1346,DECO Cassette System,,2024-10-04 21:21:50
1043,ForzaTech,,2024-08-23 09:17:13
422,Intelligent Stupidity,,2016-12-30 01:07:22
1614,Chlast,Game engine that used in Pył (1999).,2024-05-10 20:31:11
905,Construct,,2025-04-10 19:21:04
136,Popcap Games Framework,,2025-04-01 07:29:07
216,Real Live,,2024-04-03 02:25:36
1417,Flickgame,Flickgame is a simple engine that lets users use their mouse or touchscreen to draw and share small games.,2024-09-13 20:57:50
46,Crystal Engine,,2025-03-10 08:20:02
1574,Catrobat,,2024-01-09 16:56:21
144,iMUSE,,2022-09-12 13:36:23
1599,SPACE BOX,"SPACEBOX is a C++ framework that makes creating cross-platform games and other interactive applications easier and faster by providing an added layer of abstraction between SDL + OpenGL and the project.    Users can start a project by extending only a single function, the Game class's update function. Using a standard Makefile that can be taken from the examples, the framework can export the same code to multiple platforms such as Linux, Web, Android, OS X, Windows, and Raspberry Pi.",2024-03-21 00:04:46
173,OGRE,,2025-04-01 15:33:38
1707,Point & Click Development Kit 3,"Created by Zimond (Ben Maas) for his game ""Alühn"". The 'Point and Click Development Kit' is a solid piece of software for creating graphic adventures. Beginners in particular will enjoy the comparatively simple, easy to understand and learn script system. However, this simplicity comes at the expense of a certain elegance in development. Advanced users can achieve respectable results despite some minor limitations. Finished products may only be distributed free of charge.",2024-11-26 17:52:53
976,CP System II (CPS-2),,2024-12-04 16:36:08
1379,AO Engine,Custom engine created by the developers of Agony Online.,2022-02-23 10:49:00
